date,general_label,traffic_rate,total_traffic
2017-02-21,Geopolitical,0.0,0.0
2017-02-22,Geopolitical,0.1,20000.0
2017-02-23,Geopolitical,0.1,300000.0
2017-02-24,Geopolitical,0.0,0.0
2017-02-25,Geopolitical,0.1,570000.0
2017-02-26,Geopolitical,0.0,0.0
2017-02-27,Geopolitical,0.0,0.0
2017-02-28,Geopolitical,0.1,500000.0
2017-03-01,Geopolitical,0.1,150000.0
2017-03-02,Geopolitical,0.0,0.0
2017-03-03,Geopolitical,0.1,20000.0
2017-03-04,Geopolitical,0.1,120000.0
2017-03-05,Geopolitical,0.1,120000.0
2017-03-06,Geopolitical,0.1,200000.0
2017-03-07,Geopolitical,0.1,70000.0
2017-03-08,Geopolitical,0.0,0.0
2017-03-09,Geopolitical,0.0,0.0
2017-03-10,Geopolitical,0.1,110000.0
2017-03-11,Geopolitical,0.1,100000.0
2017-03-12,Geopolitical,0.0,0.0
2017-03-13,Geopolitical,0.0,0.0
2017-03-14,Geopolitical,0.1,100000.0
2017-03-15,Geopolitical,0.25,1000000.0
2017-03-16,Geopolitical,0.1,200000.0
2017-03-17,Geopolitical,0.0,0.0
2017-03-18,Geopolitical,0.1,200000.0
2017-03-19,Geopolitical,0.1,40000.0
2017-03-20,Geopolitical,0.0,0.0
2017-03-21,Geopolitical,0.1,700000.0
2017-03-22,Geopolitical,0.1,40000.0
2017-03-23,Geopolitical,0.1,350000.0
2017-03-24,Geopolitical,0.1,50000.0
2017-03-25,Geopolitical,0.0,0.0
2017-03-26,Geopolitical,0.0,0.0
2017-03-27,Geopolitical,0.1,100000.0
2017-03-28,Geopolitical,0.1,120000.0
2017-03-29,Geopolitical,0.1,50000.0
2017-03-30,Geopolitical,0.1,120000.0
2017-03-31,Geopolitical,0.1,50000.0
2017-04-01,Geopolitical,0.0,0.0
2017-04-02,Geopolitical,0.1,70000.0
2017-04-03,Geopolitical,0.0,0.0
2017-04-04,Geopolitical,0.1,100000.0
2017-04-05,Geopolitical,0.1,100000.0
2017-04-06,Geopolitical,0.1,650000.0
2017-04-07,Geopolitical,0.0,0.0
2017-04-08,Geopolitical,0.0,0.0
2017-04-09,Geopolitical,0.0,0.0
2017-04-10,Geopolitical,0.1,100000.0
2017-04-11,Geopolitical,0.1,50000.0
2017-04-12,Geopolitical,0.1,650000.0
2017-04-13,Geopolitical,0.1,50000.0
2017-04-14,Geopolitical,0.5,2020000.0
2017-04-15,Geopolitical,0.0,0.0
2017-04-16,Geopolitical,0.0,0.0
2017-04-17,Geopolitical,0.1,300000.0
2017-04-18,Geopolitical,0.1,50000.0
2017-04-19,Geopolitical,0.1,70000.0
2017-04-20,Geopolitical,0.1,100000.0
2017-04-21,Geopolitical,0.1,150000.0
2017-04-22,Geopolitical,0.0,0.0
2017-04-23,Geopolitical,0.0,0.0
2017-04-24,Geopolitical,0.25,1250000.0
2017-04-25,Geopolitical,0.1,100000.0
2017-04-26,Geopolitical,0.1,50000.0
2017-04-27,Geopolitical,0.1,450000.0
2017-04-28,Geopolitical,0.0,0.0
2017-04-29,Geopolitical,0.0,0.0
2017-04-30,Geopolitical,0.1,200000.0
2017-05-01,Geopolitical,0.1,50000.0
2017-05-02,Geopolitical,0.1,50000.0
2017-05-03,Geopolitical,0.1,200000.0
2017-05-04,Geopolitical,0.0,0.0
