date,score
2012-07-25,62
2012-07-26,65
2012-07-27,64
2012-07-28,65
2012-07-29,62
2012-07-30,57
2012-07-31,57
2012-08-01,57
2012-08-02,75
2012-08-03,77
2012-08-04,83
2012-08-05,81
2012-08-06,69
2012-08-07,76
2012-08-08,79
2012-08-09,76
2012-08-10,83
2012-08-11,88
2012-08-12,95
2012-08-13,84
2012-08-14,84
2012-08-15,84
2012-08-16,80
2012-08-17,84
2012-08-18,81
2012-08-19,91
2012-08-20,86
2012-08-21,84
2012-08-22,82
2012-08-23,82
2012-08-24,81
2012-08-25,88
2012-08-26,87
2012-08-27,78
2012-08-28,79
2012-08-29,77
2012-08-30,76
2012-08-31,78
2012-09-01,82
2012-09-02,80
2012-09-03,79
2012-09-04,73
2012-09-05,75
2012-09-06,74
2012-09-07,83
2012-09-08,89
2012-09-09,96
2012-09-10,82
2012-09-11,79
2012-09-12,73
2012-09-13,80
2012-09-14,86
2012-09-15,100
2012-09-16,94
2012-09-17,78
2012-09-18,82
2012-09-19,79
2012-09-20,80
2012-09-21,91
2012-09-22,97
2012-09-23,92
2012-09-24,82
2012-09-25,80
2012-09-26,80
2012-09-27,79
2012-09-28,85
2012-09-29,93
2012-09-30,93
2012-10-01,83
2012-10-02,78
2012-10-03,80
2012-10-04,79
2012-10-05,81
2012-10-06,89
2012-10-07,90
2012-10-08,76
2012-10-09,82
2012-10-10,79
2012-10-11,82
2012-10-12,86
2012-10-13,98
2012-10-14,97
2012-10-15,82
2012-10-16,79
2012-10-17,80
2012-10-18,83
2012-10-19,86
2012-10-20,99
2012-10-21,94
2012-10-22,81
2012-10-23,79
2012-10-24,81
2012-10-25,81
2012-10-26,85
2012-10-27,98
2012-10-28,92
2012-10-29,77
2012-10-30,84
2012-10-31,83
2012-11-01,88
2012-11-02,87
2012-11-03,98
2012-11-04,92
2012-11-05,75
2012-11-06,79
2012-11-07,73
2012-11-08,76
2012-11-09,84
2012-11-10,97
2012-11-11,90
2012-11-12,80
2012-11-13,84
2012-11-14,79
2012-11-15,77
2012-11-16,88
2012-11-17,97
2012-11-18,89
2012-11-19,82
2012-11-20,78
2012-11-21,79
2012-11-22,85
2012-11-23,84
2012-11-24,90
2012-11-25,92
2012-11-26,84
2012-11-27,77
2012-11-28,75
2012-11-29,73
2012-11-30,83
2012-12-01,96
2012-12-02,90
2012-12-03,81
2012-12-04,76
2012-12-05,83
2012-12-06,83
2012-12-07,85
2012-12-08,96
2012-12-09,90
2012-12-10,83
2012-12-11,79
2012-12-12,80
2012-12-13,77
2012-12-14,81
2012-12-15,94
2012-12-16,89
2012-12-17,80
2012-12-18,83
2012-12-19,81
2012-12-20,80
2012-12-21,84
2012-12-22,93
2012-12-23,91
2012-12-24,93
2012-12-25,88
2012-12-26,77
2012-12-27,82
2012-12-28,82
2012-12-29,89
2012-12-30,93
2012-12-31,96
2013-01-01,98
2013-01-02,85
2013-01-03,80
2013-01-04,87
2013-01-05,96
2013-01-06,88
2013-01-07,79
2013-01-08,77
2013-01-09,78
2013-01-10,77
2013-01-11,90
2013-01-12,95
2013-01-13,93
2013-01-14,86
2013-01-15,79
2013-01-16,80
2013-01-17,79
2013-01-18,82
2013-01-19,93
2013-01-20,90
2013-01-21,77
2013-01-22,78
2013-01-23,79
2013-01-24,81
2013-01-25,83
2013-01-26,92
2013-01-27,93
2013-01-28,81
2013-01-29,83
2013-01-30,78
2013-01-31,78
2013-02-01,85
2013-02-02,93
2013-02-03,92
2013-02-04,84
2013-02-05,77
2013-02-06,77
2013-02-07,77
2013-02-08,86
2013-02-09,92
2013-02-10,94
2013-02-11,90
2013-02-12,81
2013-02-13,80
2013-02-14,80
2013-02-15,86
2013-02-16,93
2013-02-17,93
2013-02-18,85
2013-02-19,75
2013-02-20,80
2013-02-21,77
2013-02-22,83
2013-02-23,89
2013-02-24,89
2013-02-25,94
2013-02-26,75
2013-02-27,77
2013-02-28,82
2013-03-01,80
2013-03-02,91
2013-03-03,89
2013-03-04,80
2013-03-05,76
2013-03-06,75
2013-03-07,77
2013-03-08,81
2013-03-09,88
2013-03-10,89
2013-03-11,78
2013-03-12,75
2013-03-13,79
2013-03-14,75
2013-03-15,79
2013-03-16,89
2013-03-17,87
2013-03-18,74
2013-03-19,74
2013-03-20,75
2013-03-21,75
2013-03-22,75
2013-03-23,87
2013-03-24,86
2013-03-25,79
2013-03-26,77
2013-03-27,76
2013-03-28,76
2013-03-29,83
2013-03-30,84
2013-03-31,89
2013-04-01,87
2013-04-02,79
2013-04-03,80
2013-04-04,76
2013-04-05,80
2013-04-06,94
2013-04-07,95
2013-04-08,85
2013-04-09,81
2013-04-10,79
2013-04-11,80
2013-04-12,86
2013-04-13,100
2013-04-14,92
2013-04-15,78
2013-04-16,81
2013-04-17,79
2013-04-18,77
2013-04-19,86
2013-04-20,89
2013-04-21,90
2013-04-22,76
2013-04-23,77
2013-04-24,77
2013-04-25,80
2013-04-26,81
2013-04-27,85
2013-04-28,84
2013-04-29,73
2013-04-30,77
2013-05-01,80
2013-05-02,72
2013-05-03,74
2013-05-04,79
2013-05-05,79
2013-05-06,70
2013-05-07,71
2013-05-08,71
2013-05-09,72
2013-05-10,79
2013-05-11,84
2013-05-12,87
2013-05-13,76
2013-05-14,74
2013-05-15,76
2013-05-16,71
2013-05-17,75
2013-05-18,79
2013-05-19,85
2013-05-20,74
2013-05-21,73
2013-05-22,71
2013-05-23,75
2013-05-24,77
2013-05-25,90
2013-05-26,89
2013-05-27,75
2013-05-28,75
2013-05-29,76
2013-05-30,73
2013-05-31,73
2013-06-01,84
2013-06-02,85
2013-06-03,71
2013-06-04,77
2013-06-05,71
2013-06-06,73
2013-06-07,80
2013-06-08,84
2013-06-09,83
2013-06-10,76
2013-06-11,73
2013-06-12,76
2013-06-13,73
2013-06-14,74
2013-06-15,82
2013-06-16,86
2013-06-17,77
2013-06-18,76
2013-06-19,76
2013-06-20,80
2013-06-21,78
2013-06-22,85
2013-06-23,86
2013-06-24,75
2013-06-25,73
2013-06-26,75
2013-06-27,76
2013-06-28,82
2013-06-29,81
2013-06-30,75
2013-07-01,67
2013-07-02,73
2013-07-03,76
2013-07-04,81
2013-07-05,83
2013-07-06,86
2013-07-07,89
2013-07-08,77
2013-07-09,76
2013-07-10,79
2013-07-11,79
2013-07-12,78
2013-07-13,84
2013-07-14,98
2013-07-15,80
2013-07-16,82
2013-07-17,81
2013-07-18,81
2013-07-19,82
2013-07-20,85
2013-07-21,84
2013-07-22,79
2013-07-23,79
2013-07-24,78
2013-07-25,78
2013-07-26,80
2013-07-27,93
2013-07-28,88
2013-07-29,80
2013-07-30,82
2013-07-31,79
2013-08-01,75
2013-08-02,81
2013-08-03,84
2013-08-04,84
2013-08-05,76
2013-08-06,78
2013-08-07,79
2013-08-08,82
2013-08-09,86
2013-08-10,83
2013-08-11,88
2013-08-12,78
2013-08-13,82
2013-08-14,79
2013-08-15,83
2013-08-16,85
2013-08-17,81
2013-08-18,83
2013-08-19,77
2013-08-20,78
2013-08-21,74
2013-08-22,80
2013-08-23,84
2013-08-24,85
2013-08-25,85
2013-08-26,90
2013-08-27,86
2013-08-28,78
2013-08-29,80
2013-08-30,80
2013-08-31,85
2013-09-01,84
2013-09-02,78
2013-09-03,74
2013-09-04,71
2013-09-05,72
2013-09-06,76
2013-09-07,97
2013-09-08,88
2013-09-09,79
2013-09-10,73
2013-09-11,74
2013-09-12,76
2013-09-13,82
2013-09-14,90
2013-09-15,91
2013-09-16,73
2013-09-17,72
2013-09-18,75
2013-09-19,71
2013-09-20,76
2013-09-21,87
2013-09-22,89
2013-09-23,80
2013-09-24,77
2013-09-25,74
2013-09-26,74
2013-09-27,79
2013-09-28,83
2013-09-29,86
2013-09-30,76
2013-10-01,74
2013-10-02,72
2013-10-03,75
2013-10-04,80
2013-10-05,83
2013-10-06,86
2013-10-07,73
2013-10-08,75
2013-10-09,75
2013-10-10,79
2013-10-11,80
2013-10-12,79
2013-10-13,82
2013-10-14,77
2013-10-15,81
2013-10-16,76
2013-10-17,75
2013-10-18,78
2013-10-19,91
2013-10-20,92
2013-10-21,76
2013-10-22,74
2013-10-23,76
2013-10-24,76
2013-10-25,79
2013-10-26,95
2013-10-27,95
2013-10-28,77
2013-10-29,76
2013-10-30,74
2013-10-31,77
2013-11-01,81
2013-11-02,90
2013-11-03,88
2013-11-04,74
2013-11-05,78
2013-11-06,78
2013-11-07,80
2013-11-08,81
2013-11-09,91
2013-11-10,89
2013-11-11,80
2013-11-12,78
2013-11-13,76
2013-11-14,79
2013-11-15,81
2013-11-16,90
2013-11-17,89
2013-11-18,77
2013-11-19,76
2013-11-20,80
2013-11-21,76
2013-11-22,86
2013-11-23,91
2013-11-24,83
2013-11-25,80
2013-11-26,78
2013-11-27,78
2013-11-28,77
2013-11-29,79
2013-11-30,89
2013-12-01,88
2013-12-02,83
2013-12-03,86
2013-12-04,92
2013-12-05,82
2013-12-06,90
2013-12-07,94
2013-12-08,96
2013-12-09,81
2013-12-10,79
2013-12-11,78
2013-12-12,82
2013-12-13,87
2013-12-14,92
2013-12-15,94
2013-12-16,79
2013-12-17,84
2013-12-18,80
2013-12-19,82
2013-12-20,86
2013-12-21,91
2013-12-22,90
2013-12-23,80
2013-12-24,85
2013-12-25,86
2013-12-26,75
2013-12-27,82
2013-12-28,86
2013-12-29,92
2013-12-30,85
2013-12-31,92
2014-01-01,96
2014-01-02,88
2014-01-03,87
2014-01-04,88
2014-01-05,87
2014-01-06,85
2014-01-07,81
2014-01-08,78
2014-01-09,79
2014-01-10,81
2014-01-11,94
2014-01-12,91
2014-01-13,81
2014-01-14,79
2014-01-15,79
2014-01-16,84
2014-01-17,86
2014-01-18,94
2014-01-19,93
2014-01-20,80
2014-01-21,79
2014-01-22,78
2014-01-23,81
2014-01-24,80
2014-01-25,93
2014-01-26,95
2014-01-27,90
2014-01-28,81
2014-01-29,79
2014-01-30,79
2014-01-31,83
2014-02-01,87
2014-02-02,94
2014-02-03,82
2014-02-04,79
2014-02-05,80
2014-02-06,73
2014-02-07,75
2014-02-08,85
2014-02-09,85
2014-02-10,81
2014-02-11,73
2014-02-12,76
2014-02-13,71
2014-02-14,78
2014-02-15,92
2014-02-16,89
2014-02-17,79
2014-02-18,76
2014-02-19,74
2014-02-20,74
2014-02-21,81
2014-02-22,85
2014-02-23,90
2014-02-24,78
2014-02-25,79
2014-02-26,79
2014-02-27,78
2014-02-28,82
2014-03-01,91
2014-03-02,97
2014-03-03,100
2014-03-04,85
2014-03-05,79
2014-03-06,77
2014-03-07,83
2014-03-08,95
2014-03-09,92
2014-03-10,78
2014-03-11,80
2014-03-12,79
2014-03-13,79
2014-03-14,78
2014-03-15,90
2014-03-16,88
2014-03-17,75
2014-03-18,73
2014-03-19,77
2014-03-20,79
2014-03-21,80
2014-03-22,91
2014-03-23,86
2014-03-24,81
2014-03-25,77
2014-03-26,79
2014-03-27,84
2014-03-28,82
2014-03-29,89
2014-03-30,98
2014-03-31,82
2014-04-01,79
2014-04-02,79
2014-04-03,79
2014-04-04,81
2014-04-05,88
2014-04-06,91
2014-04-07,83
2014-04-08,82
2014-04-09,75
2014-04-10,77
2014-04-11,77
2014-04-12,89
2014-04-13,91
2014-04-14,81
2014-04-15,80
2014-04-16,78
2014-04-17,83
2014-04-18,92
2014-04-19,90
2014-04-20,91
2014-04-21,84
2014-04-22,75
2014-04-23,75
2014-04-24,75
2014-04-25,78
2014-04-26,86
2014-04-27,84
2014-04-28,77
2014-04-29,76
2014-04-30,77
2014-05-01,79
2014-05-02,80
2014-05-03,89
2014-05-04,91
2014-05-05,73
2014-05-06,73
2014-05-07,68
2014-05-08,73
2014-05-09,78
2014-05-10,80
2014-05-11,80
2014-05-12,74
2014-05-13,71
2014-05-14,72
2014-05-15,72
2014-05-16,75
2014-05-17,82
2014-05-18,83
2014-05-19,73
2014-05-20,72
2014-05-21,71
2014-05-22,71
2014-05-23,73
2014-05-24,81
2014-05-25,85
2014-05-26,72
2014-05-27,74
2014-05-28,77
2014-05-29,73
2014-05-30,70
2014-05-31,75
2014-06-01,72
2014-06-02,69
2014-06-03,72
2014-06-04,70
2014-06-05,71
2014-06-06,75
2014-06-07,78
2014-06-08,75
2014-06-09,72
2014-06-10,71
2014-06-11,71
2014-06-12,74
2014-06-13,75
2014-06-14,77
2014-06-15,78
2014-06-16,68
2014-06-17,73
2014-06-18,70
2014-06-19,72
2014-06-20,73
2014-06-21,75
2014-06-22,74
2014-06-23,68
2014-06-24,69
2014-06-25,71
2014-06-26,69
2014-06-27,68
2014-06-28,75
2014-06-29,74
2014-06-30,67
2014-07-01,66
2014-07-02,68
2014-07-03,74
2014-07-04,78
2014-07-05,77
2014-07-06,82
2014-07-07,75
2014-07-08,76
2014-07-09,69
2014-07-10,76
2014-07-11,78
2014-07-12,78
2014-07-13,82
2014-07-14,73
2014-07-15,76
2014-07-16,77
2014-07-17,76
2014-07-18,78
2014-07-19,90
2014-07-20,87
2014-07-21,73
2014-07-22,71
2014-07-23,77
2014-07-24,80
2014-07-25,82
2014-07-26,85
2014-07-27,84
2014-07-28,80
2014-07-29,80
2014-07-30,75
2014-07-31,79
2014-08-01,75
2014-08-02,84
2014-08-03,79
2014-08-04,74
2014-08-05,82
2014-08-06,77
2014-08-07,72
2014-08-08,78
2014-08-09,83
2014-08-10,81
2014-08-11,83
2014-08-12,100
2014-08-13,85
2014-08-14,82
2014-08-15,84
2014-08-16,92
2014-08-17,88
2014-08-18,75
2014-08-19,74
2014-08-20,81
2014-08-21,78
2014-08-22,79
2014-08-23,79
2014-08-24,81
2014-08-25,76
2014-08-26,77
2014-08-27,75
2014-08-28,77
2014-08-29,78
2014-08-30,78
2014-08-31,82
2014-09-01,79
2014-09-02,79
2014-09-03,74
2014-09-04,77
2014-09-05,77
2014-09-06,90
2014-09-07,84
2014-09-08,72
2014-09-09,73
2014-09-10,77
2014-09-11,78
2014-09-12,77
2014-09-13,87
2014-09-14,84
2014-09-15,71
2014-09-16,73
2014-09-17,72
2014-09-18,71
2014-09-19,78
2014-09-20,86
2014-09-21,86
2014-09-22,79
2014-09-23,76
2014-09-24,72
2014-09-25,79
2014-09-26,74
2014-09-27,84
2014-09-28,86
2014-09-29,72
2014-09-30,73
2014-10-01,73
2014-10-02,74
2014-10-03,79
2014-10-04,88
2014-10-05,87
2014-10-06,76
2014-10-07,74
2014-10-08,72
2014-10-09,73
2014-10-10,76
2014-10-11,88
2014-10-12,80
2014-10-13,74
2014-10-14,75
2014-10-15,74
2014-10-16,79
2014-10-17,78
2014-10-18,89
2014-10-19,93
2014-10-20,79
2014-10-21,79
2014-10-22,76
2014-10-23,79
2014-10-24,82
2014-10-25,89
2014-10-26,87
2014-10-27,79
2014-10-28,81
2014-10-29,76
2014-10-30,77
2014-10-31,80
2014-11-01,89
2014-11-02,88
2014-11-03,73
2014-11-04,75
2014-11-05,78
2014-11-06,80
2014-11-07,82
2014-11-08,89
2014-11-09,87
2014-11-10,77
2014-11-11,76
2014-11-12,74
2014-11-13,75
2014-11-14,81
2014-11-15,90
2014-11-16,89
2014-11-17,74
2014-11-18,81
2014-11-19,74
2014-11-20,78
2014-11-21,79
2014-11-22,86
2014-11-23,87
2014-11-24,79
2014-11-25,76
2014-11-26,74
2014-11-27,77
2014-11-28,81
2014-11-29,87
2014-11-30,85
2014-12-01,69
2014-12-02,76
2014-12-03,76
2014-12-04,82
2014-12-05,80
2014-12-06,88
2014-12-07,88
2014-12-08,80
2014-12-09,78
2014-12-10,76
2014-12-11,76
2014-12-12,78
2014-12-13,84
2014-12-14,82
2014-12-15,76
2014-12-16,77
2014-12-17,76
2014-12-18,79
2014-12-19,85
2014-12-20,86
2014-12-21,85
2014-12-22,77
2014-12-23,80
2014-12-24,83
2014-12-25,84
2014-12-26,77
2014-12-27,86
2014-12-28,85
2014-12-29,78
2014-12-30,78
2014-12-31,85
2015-01-01,92
2015-01-02,82
2015-01-03,92
2015-01-04,89
2015-01-05,77
2015-01-06,74
2015-01-07,71
2015-01-08,73
2015-01-09,79
2015-01-10,86
2015-01-11,86
2015-01-12,79
2015-01-13,80
2015-01-14,72
2015-01-15,71
2015-01-16,76
2015-01-17,89
2015-01-18,84
2015-01-19,76
2015-01-20,73
2015-01-21,74
2015-01-22,75
2015-01-23,80
2015-01-24,88
2015-01-25,84
2015-01-26,75
2015-01-27,76
2015-01-28,70
2015-01-29,74
2015-01-30,76
2015-01-31,84
2015-02-01,88
2015-02-02,80
2015-02-03,72
2015-02-04,72
2015-02-05,74
2015-02-06,78
2015-02-07,86
2015-02-08,87
2015-02-09,86
2015-02-10,77
2015-02-11,76
2015-02-12,77
2015-02-13,79
2015-02-14,88
2015-02-15,89
2015-02-16,89
2015-02-17,83
2015-02-18,76
2015-02-19,72
2015-02-20,74
2015-02-21,90
2015-02-22,88
2015-02-23,87
2015-02-24,74
2015-02-25,77
2015-02-26,74
2015-02-27,75
2015-02-28,83
2015-03-01,82
2015-03-02,80
2015-03-03,81
2015-03-04,77
2015-03-05,79
2015-03-06,84
2015-03-07,90
2015-03-08,88
2015-03-09,78
2015-03-10,80
2015-03-11,80
2015-03-12,79
2015-03-13,82
2015-03-14,89
2015-03-15,91
2015-03-16,81
2015-03-17,81
2015-03-18,77
2015-03-19,79
2015-03-20,78
2015-03-21,91
2015-03-22,92
2015-03-23,81
2015-03-24,79
2015-03-25,77
2015-03-26,72
2015-03-27,86
2015-03-28,94
2015-03-29,91
2015-03-30,84
2015-03-31,83
2015-04-01,83
2015-04-02,82
2015-04-03,91
2015-04-04,94
2015-04-05,100
2015-04-06,90
2015-04-07,81
2015-04-08,79
2015-04-09,79
2015-04-10,84
2015-04-11,89
2015-04-12,90
2015-04-13,81
2015-04-14,77
2015-04-15,75
2015-04-16,72
2015-04-17,76
2015-04-18,86
2015-04-19,89
2015-04-20,79
2015-04-21,81
2015-04-22,80
2015-04-23,79
2015-04-24,88
2015-04-25,90
2015-04-26,87
2015-04-27,78
2015-04-28,74
2015-04-29,75
2015-04-30,79
2015-05-01,84
2015-05-02,81
2015-05-03,84
2015-05-04,77
2015-05-05,75
2015-05-06,76
2015-05-07,73
2015-05-08,77
2015-05-09,82
2015-05-10,80
2015-05-11,76
2015-05-12,75
2015-05-13,74
2015-05-14,76
2015-05-15,78
2015-05-16,78
2015-05-17,75
2015-05-18,72
2015-05-19,76
2015-05-20,74
2015-05-21,72
2015-05-22,79
2015-05-23,88
2015-05-24,89
2015-05-25,76
2015-05-26,71
2015-05-27,70
2015-05-28,73
2015-05-29,76
2015-05-30,86
2015-05-31,87
2015-06-01,73
2015-06-02,79
2015-06-03,75
2015-06-04,75
2015-06-05,81
2015-06-06,79
2015-06-07,82
2015-06-08,77
2015-06-09,75
2015-06-10,76
2015-06-11,79
2015-06-12,82
2015-06-13,84
2015-06-14,86
2015-06-15,77
2015-06-16,78
2015-06-17,72
2015-06-18,75
2015-06-19,78
2015-06-20,83
2015-06-21,82
2015-06-22,74
2015-06-23,77
2015-06-24,75
2015-06-25,77
2015-06-26,75
2015-06-27,85
2015-06-28,94
2015-06-29,78
2015-06-30,79
2015-07-01,79
2015-07-02,74
2015-07-03,80
2015-07-04,83
2015-07-05,83
2015-07-06,72
2015-07-07,82
2015-07-08,73
2015-07-09,78
2015-07-10,77
2015-07-11,82
2015-07-12,86
2015-07-13,76
2015-07-14,79
2015-07-15,81
2015-07-16,76
2015-07-17,85
2015-07-18,92
2015-07-19,94
2015-07-20,80
2015-07-21,81
2015-07-22,81
2015-07-23,78
2015-07-24,79
2015-07-25,83
2015-07-26,83
2015-07-27,78
2015-07-28,75
2015-07-29,77
2015-07-30,80
2015-07-31,81
2015-08-01,80
2015-08-02,84
2015-08-03,74
2015-08-04,80
2015-08-05,79
2015-08-06,81
2015-08-07,82
2015-08-08,83
2015-08-09,85
2015-08-10,79
2015-08-11,79
2015-08-12,81
2015-08-13,77
2015-08-14,82
2015-08-15,87
2015-08-16,81
2015-08-17,75
2015-08-18,80
2015-08-19,78
2015-08-20,80
2015-08-21,81
2015-08-22,81
2015-08-23,80
2015-08-24,74
2015-08-25,78
2015-08-26,77
2015-08-27,76
2015-08-28,77
2015-08-29,88
2015-08-30,84
2015-08-31,83
2015-09-01,77
2015-09-02,74
2015-09-03,78
2015-09-04,74
2015-09-05,80
2015-09-06,81
2015-09-07,76
2015-09-08,75
2015-09-09,70
2015-09-10,72
2015-09-11,78
2015-09-12,86
2015-09-13,86
2015-09-14,75
2015-09-15,73
2015-09-16,74
2015-09-17,75
2015-09-18,79
2015-09-19,88
2015-09-20,87
2015-09-21,75
2015-09-22,76
2015-09-23,75
2015-09-24,80
2015-09-25,80
2015-09-26,86
2015-09-27,81
2015-09-28,77
2015-09-29,77
2015-09-30,75
2015-10-01,72
2015-10-02,74
2015-10-03,82
2015-10-04,85
2015-10-05,73
2015-10-06,72
2015-10-07,71
2015-10-08,73
2015-10-09,76
2015-10-10,81
2015-10-11,75
2015-10-12,76
2015-10-13,75
2015-10-14,70
2015-10-15,70
2015-10-16,76
2015-10-17,82
2015-10-18,84
2015-10-19,68
2015-10-20,71
2015-10-21,72
2015-10-22,73
2015-10-23,76
2015-10-24,85
2015-10-25,84
2015-10-26,76
2015-10-27,77
2015-10-28,74
2015-10-29,78
2015-10-30,78
2015-10-31,87
2015-11-01,84
2015-11-02,70
2015-11-03,72
2015-11-04,72
2015-11-05,71
2015-11-06,79
2015-11-07,84
2015-11-08,85
2015-11-09,72
2015-11-10,71
2015-11-11,74
2015-11-12,74
2015-11-13,78
2015-11-14,85
2015-11-15,83
2015-11-16,70
2015-11-17,71
2015-11-18,71
2015-11-19,76
2015-11-20,78
2015-11-21,83
2015-11-22,84
2015-11-23,77
2015-11-24,75
2015-11-25,73
2015-11-26,78
2015-11-27,77
2015-11-28,84
2015-11-29,78
2015-11-30,71
2015-12-01,70
2015-12-02,70
2015-12-03,74
2015-12-04,81
2015-12-05,81
2015-12-06,81
2015-12-07,74
2015-12-08,76
2015-12-09,74
2015-12-10,73
2015-12-11,78
2015-12-12,82
2015-12-13,82
2015-12-14,74
2015-12-15,78
2015-12-16,72
2015-12-17,80
2015-12-18,79
2015-12-19,87
2015-12-20,84
2015-12-21,83
2015-12-22,77
2015-12-23,79
2015-12-24,80
2015-12-25,83
2015-12-26,81
2015-12-27,85
2015-12-28,76
2015-12-29,81
2015-12-30,81
2015-12-31,84
2016-01-01,95
2016-01-02,87
2016-01-03,82
2016-01-04,74
2016-01-05,74
2016-01-06,75
2016-01-07,73
2016-01-08,78
2016-01-09,82
2016-01-10,87
2016-01-11,91
2016-01-12,80
2016-01-13,75
2016-01-14,83
2016-01-15,81
2016-01-16,88
2016-01-17,88
2016-01-18,76
2016-01-19,78
2016-01-20,76
2016-01-21,73
2016-01-22,80
2016-01-23,85
2016-01-24,85
2016-01-25,73
2016-01-26,77
2016-01-27,72
2016-01-28,73
2016-01-29,78
2016-01-30,89
2016-01-31,86
2016-02-01,73
2016-02-02,75
2016-02-03,71
2016-02-04,73
2016-02-05,75
2016-02-06,80
2016-02-07,84
2016-02-08,76
2016-02-09,73
2016-02-10,71
2016-02-11,74
2016-02-12,76
2016-02-13,87
2016-02-14,87
2016-02-15,85
2016-02-16,85
2016-02-17,74
2016-02-18,70
2016-02-19,74
2016-02-20,84
2016-02-21,84
2016-02-22,73
2016-02-23,71
2016-02-24,73
2016-02-25,72
2016-02-26,76
2016-02-27,86
2016-02-28,86
2016-02-29,100
2016-03-01,81
2016-03-02,76
2016-03-03,71
2016-03-04,73
2016-03-05,83
2016-03-06,83
2016-03-07,75
2016-03-08,72
2016-03-09,69
2016-03-10,71
2016-03-11,73
2016-03-12,77
2016-03-13,81
2016-03-14,74
2016-03-15,72
2016-03-16,69
2016-03-17,70
2016-03-18,75
2016-03-19,82
2016-03-20,80
2016-03-21,73
2016-03-22,68
2016-03-23,72
2016-03-24,78
2016-03-25,87
2016-03-26,86
2016-03-27,87
2016-03-28,83
2016-03-29,72
2016-03-30,73
2016-03-31,76
2016-04-01,78
2016-04-02,85
